longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.25,34.15,15,3712,1005.0,1888,890,3.6875,209600
-118.25,34.16,14,3700,945.0,1681,905,3.9054,200000
-118.24,34.15,17,5282,1605.0,4116,1574,3.052,209800
-118.24,34.15,19,4852,1465.0,3171,1332,2.5924,192900
-118.25,34.15,31,1238,338.0,605,331,2.8478,228100
-118.25,34.15,32,1377,444.0,768,422,2.2621,187500
-118.25,34.15,20,3960,1027.0,1729,978,3.0441,193800
-118.23,34.14,33,2865,864.0,2061,790,2.6268,201300
-118.24,34.14,20,3196,994.0,2929,983,3.0206,219500
-118.24,34.14,27,2909,1021.0,2614,935,2.1444,229000
-118.23,34.15,19,2294,716.0,1686,680,3.0288,258300
-118.23,34.14,25,2864,844.0,1745,803,2.9167,224300
-118.24,34.14,28,1843,554.0,1402,512,2.462,254000
-118.24,34.14,36,1813,560.0,1501,544,1.9125,238000
-118.24,34.13,37,1644,395.0,959,383,3.3636,257700
-118.24,34.13,45,2170,401.0,1043,394,5.6921,269000
-118.24,34.15,7,2063,670.0,1892,643,1.7301,202300
-118.24,34.14,9,4877,1488.0,4486,1458,2.4421,222100
-118.25,34.14,30,1615,570.0,1245,544,1.8929,196900
-118.25,34.14,37,584,260.0,552,235,1.8235,275000
-118.25,34.15,13,1107,479.0,616,443,0.8185,187500
-118.26,34.14,51,902,320.0,650,334,1.5417,268800
-118.26,34.14,29,3431,1222.0,4094,1205,2.2614,248100
-118.27,34.14,10,1060,332.0,1025,288,3.0074,175000
-118.26,34.14,6,1727,506.0,1200,439,4.1083,210700
-118.27,34.15,7,2837,776.0,2287,736,3.008,229000
-118.26,34.13,25,3208,1111.0,2843,1005,2.6673,218100
-118.26,34.13,37,1383,470.0,1185,451,2.5,207100
-118.26,34.13,37,196,74.0,194,68,1.2188,218800
-118.26,34.14,23,1336,396.0,1255,359,2.5388,205000
-118.25,34.14,13,3487,1131.0,3749,1072,2.1602,221900
-118.25,34.14,25,5980,1856.0,5217,1772,2.506,184500
-118.25,34.13,22,2340,773.0,2226,754,2.5417,217500
-118.24,34.13,45,1971,439.0,1245,430,4.0272,260500
-118.25,34.13,52,322,88.0,229,89,2.125,243800
-118.25,34.13,36,2946,1025.0,2542,912,2.2244,255900
-118.25,34.12,21,739,265.0,861,246,2.4856,181300
-118.31,34.22,27,7714,1132.0,3199,1100,7.1262,446200
-118.33,34.21,31,3190,489.0,1362,480,6.981,402900
-118.34,34.21,36,1834,316.0,864,309,4.7885,302200
-118.29,34.18,36,3120,620.0,1441,612,3.9041,320400
-118.3,34.19,14,3615,913.0,1924,852,3.5083,280900
-118.3,34.19,52,1704,277.0,746,262,4.7986,326100
-118.3,34.19,51,1502,243.0,586,231,4.375,332400
-118.31,34.19,27,4713,1169.0,2372,1077,3.7015,287900
-118.3,34.19,52,2962,468.0,1364,466,4.9042,343500
-118.31,34.2,36,1692,263.0,778,278,5.0865,349600
-118.32,34.2,36,2110,346.0,984,342,6.9909,345300
-118.32,34.2,36,759,136.0,372,135,4.9886,328900
-118.32,34.2,36,1978,337.0,834,311,3.9866,294400
-118.33,34.2,43,1325,254.0,613,248,3.6071,289000
-118.33,34.2,43,2322,418.0,1106,433,4.3631,284600
-118.34,34.2,41,2860,682.0,1516,621,3.0431,262900
-118.34,34.19,41,1524,393.0,1176,375,2.875,192400
-118.36,34.2,14,1878,614.0,1874,559,2.5267,231800
-118.32,34.2,29,2209,444.0,952,403,4.375,341200
-118.32,34.19,37,1335,249.0,485,240,4.1731,352100
-118.32,34.19,37,1519,331.0,613,315,3.0179,272500
-118.31,34.19,42,724,149.0,420,150,3.0625,361700
-118.32,34.19,37,589,119.0,375,122,3.3897,222700
-118.33,34.2,23,7179,1985.0,4757,1924,3.1051,206500
-118.3,34.18,13,7174,1997.0,4293,1872,3.0973,251900
-118.3,34.17,37,350,115.0,342,111,3.0687,200000
-118.3,34.18,5,5492,1549.0,2997,1405,3.3205,172100
-118.31,34.18,11,3112,890.0,1700,851,3.1587,181300
-118.31,34.19,13,3801,1116.0,1986,1078,2.0875,222700
-118.32,34.18,49,192,41.0,83,38,3.0179,118800
-118.32,34.18,44,1594,389.0,832,340,3.4,212100
-118.32,34.17,39,1995,564.0,1202,544,3.5875,250000
-118.32,34.17,47,2589,465.0,1284,485,5.1008,247100
-118.33,34.17,48,2584,483.0,1118,459,4.2396,245100
-118.33,34.19,46,2115,463.0,1133,439,3.7344,222000
-118.33,34.18,45,2570,517.0,1256,510,4.6898,226000
-118.33,34.19,45,1505,347.0,799,319,3.138,217000
-118.34,34.19,48,814,165.0,490,176,3.1406,223100
-118.33,34.18,45,1552,315.0,785,316,3.7411,235500
-118.33,34.18,49,1969,377.0,977,367,3.8462,231300
-118.33,34.18,48,2122,385.0,926,362,5.6975,231400
-118.34,34.19,43,1029,252.0,613,255,2.6827,219900
-118.34,34.19,47,1721,343.0,834,334,4.1923,231200
-118.34,34.18,45,3046,633.0,1448,599,3.24,226900
-118.34,34.18,46,1393,301.0,714,295,2.8125,229900
-118.35,34.19,45,903,190.0,557,204,4.0313,209100
-118.36,34.19,46,1676,322.0,846,295,5.1814,209500
-118.35,34.18,46,2711,491.0,1277,490,4.282,224700
-118.35,34.18,46,1840,379.0,866,360,3.3056,230400
-118.35,34.17,44,2572,613.0,1280,570,3.5583,232000
-118.35,34.17,47,858,170.0,365,171,2.0385,225000
-118.35,34.17,42,1604,326.0,814,329,4.4408,216000
-118.36,34.17,46,1268,240.0,661,239,4.0742,229100
-118.34,34.18,45,1328,290.0,720,289,3.875,226900
-118.34,34.18,45,3566,701.0,1601,653,3.8668,232000
-118.34,34.17,49,3033,580.0,1284,561,4.1161,232500
-118.35,34.16,42,2267,478.0,1083,458,3.2015,250000
-118.35,34.16,45,1390,281.0,538,270,4.2212,293800
-118.35,34.16,49,1305,228.0,584,255,5.636,267900
-118.33,34.17,44,1934,375.0,750,365,2.473,251800
-118.33,34.16,37,2381,575.0,1235,499,3.7941,247800
-118.34,34.17,46,1718,344.0,756,343,3.2125,247000
-118.34,34.17,52,1133,212.0,545,222,4.875,249500
-118.34,34.16,44,1717,391.0,848,353,3.6111,254500
-118.34,34.16,46,1396,294.0,608,246,3.692,244500
-118.33,34.16,44,2705,649.0,1676,654,3.4286,247900
-118.33,34.15,39,493,168.0,259,138,2.3667,17500
-118.33,34.15,44,1321,303.0,471,301,4.2679,331800
-118.34,34.15,40,3068,756.0,1190,695,3.5637,497400
-118.34,34.15,16,1586,377.0,625,344,4.0893,450000
-118.34,34.16,25,6082,1763.0,2616,1644,3.6486,246900
-118.32,34.17,45,3448,690.0,1562,643,4.0648,258800
-118.31,34.16,38,2347,665.0,1317,547,3.2112,349300
-118.32,34.16,49,1074,170.0,403,208,6.2547,366700
-118.32,34.17,40,1868,356.0,799,403,2.9306,279300
-118.33,34.16,23,1359,428.0,770,380,3.4016,234600
-118.32,34.16,46,2345,453.0,1031,427,4.3173,278300
-118.3,34.17,16,1353,398.0,1211,357,3.1551,205000
-118.31,34.16,37,2144,446.0,860,435,3.9464,315000
-118.31,34.17,12,3188,931.0,2118,850,3.1823,218300
-118.31,34.17,24,2910,917.0,2522,873,2.4074,219400
-118.43,34.3,33,2443,498.0,1601,484,4.0223,146000
-118.43,34.3,37,1394,313.0,1111,327,3.6023,161800
-118.43,34.29,39,1769,410.0,1499,390,3.1212,153500
-118.42,34.29,34,1489,326.0,1389,313,3.4821,160300
-118.43,34.3,28,271,61.0,246,62,1.7062,164600
-118.44,34.29,35,2606,447.0,1555,404,4.6864,193800
-118.43,34.29,38,1704,347.0,1384,374,2.865,155500
-118.43,34.29,38,1237,298.0,1073,293,3.6726,154600
-118.43,34.29,50,1181,265.0,1196,269,3.2095,167000
-118.43,34.28,27,862,280.0,1243,267,2.3724,154200
-118.44,34.29,32,1260,382.0,1434,342,2.0286,122900
-118.44,34.29,30,1632,401.0,1357,401,3.1588,160100
-118.45,34.29,30,762,228.0,840,226,2.3375,154200
-118.44,34.28,32,527,146.0,582,143,1.7708,138800
-118.44,34.28,46,11,11.0,24,13,2.875,162500
-118.44,34.28,37,944,244.0,1107,235,1.9688,144100
-118.44,34.28,47,843,194.0,800,180,3.3687,151700
-118.44,34.28,38,1156,305.0,1359,289,2.5147,137100
-118.45,34.28,36,2602,638.0,2780,620,2.7155,149800
-117.71,34.15,17,17715,2370.0,7665,2312,7.9068,349100
-117.73,34.12,26,1279,163.0,412,157,6.1731,293800
-117.78,34.13,18,7798,1161.0,3710,1227,5.8819,260500
-117.76,34.13,8,16759,2274.0,7249,2156,7.4837,358700
-117.8,34.15,14,7876,1253.0,3699,1162,5.5423,248700
-117.8,34.11,25,5039,821.0,2654,802,4.7969,211700
-117.8,34.1,17,5153,1164.0,2949,1083,3.5603,174600
-117.8,34.1,13,2996,495.0,1187,464,6.2456,161700
-117.79,34.12,16,2426,426.0,1319,446,4.8125,224500
-117.79,34.11,18,3814,721.0,1881,692,4.4722,215600
-117.83,34.14,26,8254,1153.0,3460,1131,6.5253,349900
-117.83,34.15,20,2421,306.0,1023,298,8.0683,451500
-117.82,34.13,27,3770,573.0,1606,562,6.1321,309700
-117.84,34.13,26,3773,694.0,2103,688,4.6937,198000
-117.87,34.15,24,5745,735.0,2061,679,8.2827,451400
-117.93,34.15,14,9610,2005.0,4723,1907,4.0393,156800
-117.9,34.15,21,2056,461.0,1332,429,3.3942,212800
-117.9,34.14,29,2240,457.0,1187,407,3.8365,184200
-117.9,34.14,35,2259,505.0,1561,509,3.3043,155500
-117.91,34.14,42,2225,485.0,1544,464,2.2442,166700
-117.89,34.14,15,4644,967.0,2855,867,3.3654,222100
-117.88,34.14,23,2308,322.0,1001,317,7.5112,355500
-117.88,34.14,32,1764,365.0,924,329,3.875,186700
-117.88,34.13,33,3713,718.0,2106,720,4.0023,185500
-117.85,34.14,35,2899,429.0,1251,429,6.1049,297200
-117.85,34.14,35,1582,248.0,654,221,4.9091,275000
-117.86,34.14,33,2344,363.0,1098,359,6.2089,283400
-117.87,34.15,37,2655,415.0,1056,401,5.4224,269500
-117.86,34.14,36,3097,667.0,1484,634,3.1905,235300
-117.87,34.14,30,2495,586.0,1139,559,2.9375,209200
-117.85,34.13,31,1959,318.0,1021,303,4.3145,233000
-117.85,34.12,30,4367,1033.0,2524,954,3.0448,192100
-117.86,34.13,33,2383,428.0,1269,421,4.636,245500
-117.86,34.13,40,1304,280.0,607,256,2.588,209500
-117.86,34.13,29,630,145.0,378,148,3.4107,170800
-117.87,34.13,32,1741,373.0,872,333,3.4219,194500
-117.87,34.13,29,1677,413.0,873,400,3.12,194300
-117.82,34.12,26,3118,528.0,1546,545,5.27,209400
-117.84,34.12,25,3465,566.0,1722,536,4.8304,228900
-117.83,34.11,29,2671,437.0,1484,445,4.9844,203000
-117.84,34.11,17,3499,621.0,1911,621,4.8894,191700
-117.84,34.12,34,2026,345.0,1142,332,4.392,187600
-117.85,34.11,25,9255,1659.0,4944,1627,4.5708,223000
-117.81,34.08,13,18448,2474.0,7775,2397,7.7876,348900
-117.81,34.12,23,7063,1176.0,3100,1112,4.8229,192600
-117.81,34.11,21,3481,808.0,1866,746,3.6201,150400
-117.81,34.1,19,1935,399.0,1126,389,3.8929,144600
-117.83,34.1,18,11026,1978.0,5407,1923,4.075,231100
-117.76,34.1,28,4086,871.0,1973,853,2.621,202200
-117.78,34.09,32,2643,516.0,1862,478,3.7177,177200
-117.79,34.1,26,1664,344.0,1024,339,3.5192,190500
-117.76,34.12,16,9020,1509.0,3575,1486,4.2415,275700
-117.77,34.12,15,4260,770.0,2007,695,4.4609,230000
-117.76,34.11,22,4935,954.0,2874,938,3.9825,180500
-117.77,34.1,50,2388,494.0,1241,459,2.8818,167200
-117.77,34.11,28,1998,414.0,1124,389,3.75,180900
-117.78,34.11,23,7079,1381.0,3205,1327,3.0735,212300
-117.74,34.11,28,3494,566.0,1391,522,5.3637,214700
-117.75,34.12,25,5411,998.0,2243,1019,4.3148,240700
-117.74,34.1,26,2723,604.0,1847,498,2.6779,136000
-117.74,34.1,29,2742,488.0,2477,532,3.5072,121900
-117.75,34.1,21,8069,2174.0,4369,2036,3.2756,156800
-117.71,34.12,20,11250,1893.0,4952,1859,5.6785,239500
-117.73,34.12,26,6459,894.0,2487,885,6.2089,261800
-117.71,34.1,41,555,130.0,1492,123,2.2813,125000
-117.71,34.1,52,567,152.0,2688,126,1.875,212500
-117.72,34.1,52,2867,496.0,978,513,3.1477,291200
-117.72,34.1,32,3241,895.0,1592,810,2.4952,181800
-117.72,34.1,46,2477,458.0,1034,455,5.5,289700
-117.73,34.1,37,3457,,1344,530,5.8891,226000
-117.71,34.09,36,2637,476.0,1385,483,4.1739,158700
-117.71,34.08,26,2744,494.0,1411,465,4.2639,154200
-117.72,34.09,36,1473,328.0,785,299,3.2566,151800
-117.72,34.09,33,4979,934.0,2575,874,3.7958,152500
-117.73,34.09,30,2345,496.0,1897,454,2.4375,112100
-117.73,34.09,36,1543,297.0,1355,303,3.5313,117800
-117.73,34.08,33,1350,265.0,1251,257,2.9063,115200
-117.74,34.09,30,3199,591.0,2192,563,3.4871,136400
-117.75,34.08,33,2824,523.0,1797,493,3.6359,135100
-117.75,34.08,33,1067,194.0,600,201,4.0368,139100
-117.75,34.09,36,3094,556.0,1672,545,4.2143,146900
-117.76,34.08,37,2263,502.0,1677,522,2.9388,139200
-117.77,34.08,27,5929,932.0,2817,828,6.0434,214800
-117.77,34.07,36,2922,652.0,2392,629,2.8661,124000
-117.77,34.07,29,2976,662.0,2452,633,3.0638,113600
-117.75,34.07,52,1548,348.0,1131,343,2.63,127300
-117.76,34.07,51,1538,394.0,1173,388,2.3156,109800
-117.76,34.07,48,1157,247.0,677,218,2.8594,127200
-117.76,34.06,33,1831,486.0,1625,472,1.9937,103600
-117.76,34.06,47,508,108.0,384,86,1.9583,92600
-117.77,34.06,27,2178,629.0,2379,591,1.9766,108000
-117.78,34.07,18,3610,772.0,2899,765,3.9784,113500
-117.78,34.06,25,1712,491.0,1807,478,2.2258,114800
-117.79,34.07,33,1694,333.0,1689,301,3.7583,116300
-117.79,34.07,34,975,192.0,870,183,3.7933,116100
-117.78,34.06,33,1056,272.0,964,300,2.4464,128700
-117.78,34.05,39,2933,590.0,1886,550,3.9224,131300
-117.8,34.05,5,4536,1178.0,2485,909,4.1118,125900
-117.8,34.06,34,1081,205.0,1325,252,3.6298,108500
-117.82,34.05,21,4031,923.0,2558,834,3.1641,117300
-117.76,34.06,30,1700,504.0,1719,459,2.227,91900
-117.76,34.05,36,2910,819.0,3055,782,1.9029,98000
-117.75,34.05,35,1293,339.0,1494,312,1.6645,93300
-117.76,34.05,36,3839,1004.0,4711,942,2.3859,116200
-117.74,34.08,35,1613,298.0,911,293,3.4398,134300
-117.74,34.07,42,2504,553.0,1550,509,3.0294,135700
-117.74,34.06,48,2438,599.0,1508,548,2.8983,129200
-117.74,34.07,52,1868,316.0,947,328,4.2415,140100
-117.75,34.07,52,1279,213.0,444,204,5.2269,161000
-117.75,34.07,52,2550,586.0,1246,576,1.6006,146200
-117.72,34.08,34,2742,491.0,1761,496,3.2481,128800
-117.72,34.07,33,4100,740.0,2580,730,3.7321,134200
-117.73,34.08,28,5173,1069.0,3502,954,3.8438,130800
-117.73,34.07,34,4038,725.0,2716,759,4.1339,135000
-117.72,34.06,32,2209,654.0,1718,569,1.9643,113200
-117.73,34.06,34,344,108.0,315,119,3.1786,117800
-117.73,34.06,51,498,115.0,368,112,1.4063,98800
-117.73,34.07,33,1921,489.0,1430,467,2.3406,122600
-117.73,34.07,33,1025,261.0,854,269,2.2596,119400
-117.73,34.05,36,975,243.0,809,233,2.8929,118100
-117.73,34.05,28,2758,771.0,2877,694,2.0734,113300
-117.74,34.05,30,1185,317.0,1466,302,2.625,94300
-117.74,34.05,29,2452,700.0,3029,665,2.1354,110700
-117.74,34.05,27,852,237.0,1024,221,2.1141,110900
-117.75,34.05,46,1480,358.0,1511,348,1.9718,110600
-117.73,34.04,26,3827,814.0,3367,810,3.15,129700
-117.73,34.03,42,1967,378.0,1459,348,3.0375,118100
-117.74,34.02,33,2318,464.0,1904,451,3.7454,116400
-117.74,34.04,27,2215,440.0,1987,449,3.0429,129600
-117.74,34.03,27,3623,809.0,3712,754,3.4609,123300
-117.75,34.04,22,2948,636.0,2600,602,3.125,113600
-117.76,34.04,34,1914,,1564,328,2.8347,115800
-117.76,34.04,36,2242,448.0,2052,447,3.4464,113000
-117.85,34.0,26,2712,402.0,1389,377,5.6513,227900
-117.86,33.99,10,17820,2812.0,8686,2666,6.3875,310700
-117.8,34.03,25,4240,643.0,1885,637,6.2384,247600
-117.78,34.03,8,32054,5290.0,15507,5050,6.0191,253900
-117.83,34.01,16,9446,1650.0,4911,1534,5.0111,212900
-117.8,34.02,23,3351,591.0,1535,522,5.0869,230600
-117.81,34.01,12,9197,1642.0,4332,1554,4.9589,282100
-117.79,34.02,5,18690,2862.0,9427,2777,6.4266,315600
-117.84,34.0,26,797,117.0,383,114,6.8758,253800
-117.83,33.99,14,17527,2751.0,8380,2676,6.2734,267000
-117.84,33.98,26,3638,557.0,1993,593,6.1076,221200
-117.83,33.97,11,21533,3078.0,9671,2890,7.0329,368300
-117.87,34.04,7,27700,4179.0,15037,4072,6.6288,339700
-117.86,34.02,19,6300,937.0,3671,943,5.9716,262100
-117.86,34.01,16,4632,,3038,727,5.1762,264400
-117.87,34.02,16,3552,575.0,2120,573,6.4333,271500
-117.84,34.04,4,9959,1544.0,4904,1429,6.9754,402500
-117.85,34.06,24,3128,497.0,1406,472,7.5286,462700
-117.85,34.08,23,1160,166.0,467,178,8.105,386200
-117.85,34.07,32,761,101.0,295,95,11.1077,500001
-117.86,34.08,31,2524,349.0,1003,343,7.5196,380900
-117.87,34.08,33,4518,716.0,2037,764,5.6015,267200
-117.87,34.07,21,4723,882.0,2210,768,3.8167,258700
-117.85,34.1,22,5179,944.0,2315,884,4.51,189900
-117.86,34.09,29,3855,585.0,2205,609,5.5496,218200
-117.85,34.09,16,4556,639.0,2066,651,6.4667,263900
-117.86,34.09,26,3408,542.0,1664,543,6.1498,239100
-117.87,34.1,25,2208,477.0,1084,424,3.775,191700
-117.87,34.09,31,1484,327.0,927,317,3.6484,189600
-117.88,34.1,32,3357,621.0,1696,604,4.2685,216600
-117.89,34.09,36,1811,320.0,1005,332,5.5629,188300
-117.87,34.09,36,1267,191.0,640,200,5.2405,220000
-117.87,34.08,33,3630,800.0,2257,796,3.2469,206900
-117.88,34.09,29,3416,790.0,2223,728,3.5109,186000
-117.86,34.1,23,2535,490.0,1327,466,3.5977,180600
-117.86,34.1,29,1185,197.0,588,196,5.0832,196900
-117.87,34.1,15,6409,1363.0,3359,1267,3.875,173300
-117.84,34.1,17,7836,1624.0,4419,1526,3.8465,180700
-117.85,34.11,27,1748,403.0,985,416,3.1133,180600
-117.87,34.12,33,2059,361.0,1073,339,4.2454,183800
-117.88,34.12,33,1485,274.0,1006,258,5.1708,158500
-117.88,34.12,34,912,165.0,522,150,4.0417,178000
-117.87,34.12,34,1004,220.0,772,217,3.8571,174500
-117.87,34.11,23,4066,819.0,2105,737,4.6556,199600
-117.87,34.11,34,1324,211.0,799,228,4.5234,192200
-117.88,34.11,30,3082,602.0,2008,619,4.1411,182700
-117.89,34.12,35,1470,241.0,885,246,4.9239,168800
-117.88,34.12,35,1574,276.0,1088,289,4.0938,165300
-117.89,34.11,36,806,147.0,446,153,4.5221,151300
-117.88,34.11,18,2923,670.0,1751,656,3.2383,157000
-117.89,34.12,35,1447,272.0,1224,268,3.9934,141900
-117.89,34.12,35,1566,321.0,1396,317,4.05,141300
-117.89,34.11,27,2434,535.0,1623,498,3.6875,140200
-117.9,34.11,37,1286,255.0,1047,249,4.2019,140100
-117.88,34.13,25,2559,654.0,1674,623,2.8547,155600
-117.88,34.12,36,2029,351.0,1327,364,4.1836,164300
-117.89,34.13,34,2159,386.0,1443,385,4.1995,147400
-117.9,34.13,25,3076,856.0,2868,752,2.6619,117600
-117.9,34.13,32,1640,391.0,1312,358,2.6292,136100
-117.9,34.13,5,1126,316.0,819,311,1.5,139800
-117.9,34.13,37,1801,422.0,1564,425,3.1597,133000
-117.9,34.12,33,1788,456.0,1787,361,2.6629,124100
-117.9,34.12,33,1555,361.0,1571,386,4.0529,138200
-117.9,34.12,35,957,194.0,804,221,3.3322,151400
-117.91,34.13,34,1540,328.0,1037,317,2.2132,138500
-117.92,34.13,42,1762,398.0,1526,365,2.8643,132600
-117.91,34.12,41,2673,578.0,2259,592,3.7846,145500
-117.91,34.12,33,1391,309.0,1038,298,4.1944,149500
-117.92,34.12,32,2552,576.0,2161,548,2.9459,144400
-117.93,34.12,36,294,67.0,266,80,3.5385,134400
-117.9,34.11,23,4776,1316.0,4797,1187,2.1667,142600
-117.91,34.11,20,3158,684.0,2396,713,3.525,153000
-117.92,34.11,24,2838,695.0,2151,645,3.2202,126200
-117.94,34.1,31,1239,254.0,929,244,3.3625,153400
-117.97,34.11,18,123,28.0,121,26,3.0417,137500
-117.99,34.08,11,2399,527.0,2307,531,3.5625,141000
-117.99,34.07,31,1507,369.0,1548,347,3.4327,147200
-117.98,34.07,15,3543,888.0,3131,823,3.0184,139400
-117.98,34.07,28,441,106.0,504,108,2.9107,152500
-117.99,34.06,32,2491,616.0,2660,595,2.564,145800
-118.0,34.07,34,1696,456.0,1609,426,2.25,138500
-117.99,34.07,35,1681,360.0,1648,373,2.4911,145900
-117.99,34.08,35,1032,207.0,954,191,2.8906,134800
-117.97,34.08,8,2027,480.0,1781,447,3.0806,142400
-117.97,34.08,30,2227,474.0,1961,481,3.3261,164100
-117.96,34.07,32,2910,709.0,2583,670,3.7736,158400
-117.97,34.07,20,2063,496.0,1573,468,3.2,157100
-117.97,34.07,22,1438,364.0,1325,335,2.7802,162500
-117.98,34.08,17,3640,830.0,3537,807,3.4784,152200
-117.98,34.1,22,5661,1209.0,5389,1178,3.7727,159700
-117.98,34.09,31,3073,617.0,2640,594,3.5,161300
-117.97,34.09,27,3569,761.0,3339,762,4.1304,160500
-117.95,34.11,29,1986,448.0,2013,432,3.1034,140800
-117.96,34.1,35,4036,904.0,3878,846,3.2957,141600
-117.97,34.1,33,1558,316.0,1600,338,2.9712,143900
-117.97,34.1,26,1399,277.0,1285,276,4.0,160100
-117.96,34.09,30,2686,613.0,2477,573,3.4427,160800
-117.96,34.09,6,1954,534.0,1584,496,3.1621,131000
-117.96,34.1,30,2775,657.0,2847,642,3.2266,141800
-117.97,34.09,31,2779,639.0,2259,670,3.4032,143400
-117.95,34.09,21,2215,484.0,1792,419,2.8375,166500
-117.95,34.08,34,2278,476.0,1728,448,3.125,154100
-117.95,34.09,18,1179,324.0,1296,331,2.851,140600
-117.96,34.08,39,1076,338.0,1242,332,2.2679,151800
-117.96,34.08,33,4151,850.0,3563,848,3.1912,159900
-117.96,34.08,28,2831,552.0,2330,557,3.9741,173100
-117.94,34.09,21,2707,675.0,1742,626,2.1062,176700
-117.94,34.08,32,2704,514.0,1669,497,4.4653,195400
-117.94,34.08,34,1970,476.0,1269,406,4.064,201200
-117.94,34.08,35,2393,417.0,1336,418,4.87,187700
-117.95,34.08,37,1137,203.0,672,226,3.2969,189000
-117.95,34.07,37,1987,399.0,1279,378,4.1172,176500
-117.93,34.09,34,2192,431.0,1376,428,3.9861,163900
-117.93,34.09,35,782,153.0,499,163,4.2062,161300
-117.93,34.09,35,1891,353.0,1093,382,4.0167,165500
-117.93,34.09,37,1185,225.0,769,235,4.4625,154200
-117.92,34.08,36,1285,228.0,679,231,3.8705,191900
-117.92,34.08,35,2108,408.0,1257,414,4.1312,185200
-117.93,34.07,34,1409,305.0,819,273,3.3977,188800
-117.93,34.08,36,1371,246.0,806,241,4.5078,187100
-117.93,34.08,35,689,128.0,379,128,3.9583,206000
-117.93,34.08,36,1597,285.0,901,272,4.3947,197000
-117.93,34.08,36,1788,317.0,1139,320,4.125,185800
-117.91,34.08,33,2325,452.0,1170,445,3.6625,217100
-117.91,34.08,35,1443,266.0,861,262,3.5795,186900
-117.92,34.08,36,1479,251.0,741,245,4.2986,189600
-117.92,34.08,35,1860,323.0,1011,305,3.5536,207000
-117.92,34.08,35,1897,311.0,965,323,5.7039,199400
-117.91,34.1,28,3694,722.0,1999,718,3.2813,181100
-117.91,34.09,20,4327,1037.0,2296,963,3.0441,185400
-117.92,34.09,35,1810,318.0,1164,332,5.0123,165700
-117.92,34.1,33,1921,397.0,1492,393,4.375,150500
-117.9,34.1,31,3007,653.0,1766,616,3.7083,166000
-117.91,34.1,35,2746,478.0,1779,501,4.25,166700
-117.92,34.1,35,2994,603.0,1933,561,4.0052,160700
-117.89,34.1,27,3341,728.0,1762,679,2.9437,180400
-117.89,34.1,35,3185,544.0,1858,564,3.8304,175900
-117.89,34.1,34,2048,411.0,1456,416,3.125,168600
-117.9,34.1,35,2739,475.0,1481,483,4.5655,176600
-117.9,34.09,34,1562,272.0,825,266,4.125,220800
-117.9,34.08,32,2068,356.0,976,370,5.212,201200
-117.89,34.09,37,1055,280.0,538,206,2.4167,181300
-117.89,34.09,35,1205,330.0,583,319,2.3971,188900
-117.89,34.09,37,1813,394.0,1100,375,3.4453,176700
-117.9,34.09,39,1726,333.0,892,335,4.3409,191800
-117.88,34.08,30,6132,1538.0,3147,1449,2.7763,187800
-117.89,34.08,35,1711,335.0,825,356,3.5,215600
-117.89,34.08,25,2115,489.0,1107,477,3.1949,207400
-117.89,34.07,32,2374,450.0,1580,427,3.8837,200300
-117.9,34.08,32,5482,1251.0,3426,1117,3.2943,204400
-117.87,34.06,25,3652,470.0,1525,484,10.1248,428500
-117.88,34.06,23,6689,1124.0,3081,1047,5.9254,491200
-117.9,34.06,35,1313,194.0,599,209,7.5,287200
-117.9,34.06,33,1701,290.0,831,275,5.4469,274700
-117.9,34.06,33,1330,209.0,578,192,5.6406,266200
-117.89,34.07,35,1439,261.0,804,271,3.9808,188600
-117.9,34.07,35,1646,294.0,1056,280,3.055,172000
-117.89,34.07,35,834,137.0,392,123,4.5179,218800
-117.9,34.06,34,2956,469.0,1488,464,5.3664,268300
-117.9,34.07,36,1009,164.0,466,149,5.8519,249400
-117.91,34.07,36,1390,270.0,887,266,5.0897,189000
-117.91,34.07,33,2938,561.0,1519,549,4.5594,204200
-117.92,34.06,34,2819,609.0,1718,558,3.5547,197600
-117.92,34.07,36,1057,207.0,658,207,4.7708,191700
-117.92,34.07,29,1699,399.0,1052,411,3.2122,195500
-117.91,34.06,29,3250,521.0,1382,513,5.112,218300
-117.91,34.05,35,3189,,1727,500,5.0758,211100
-117.92,34.06,35,2894,467.0,1420,479,5.184,224900
-117.93,34.06,37,1505,262.0,798,259,5.4635,202100
-117.93,34.06,35,1022,183.0,628,187,3.9375,187500
-117.93,34.05,36,1340,221.0,848,244,4.1731,205100
-117.93,34.05,32,3055,623.0,1902,565,4.2926,190700
-117.92,34.07,38,175,22.0,129,20,9.7066,182500
-117.93,34.06,28,3342,688.0,2210,647,3.4596,202800
-117.95,34.05,34,1428,227.0,890,249,5.8722,204800
-117.94,34.06,32,3418,662.0,2003,622,4.0333,210200
-117.94,34.06,34,1921,422.0,1230,447,3.6648,193900
-117.93,34.07,36,1207,209.0,683,213,5.3559,207300
-117.94,34.07,25,1814,404.0,1187,363,3.3523,170800
-117.95,34.07,37,1375,260.0,951,272,3.2083,195200
-117.95,34.06,32,2252,415.0,1370,411,4.6312,184800
-117.96,34.07,35,2819,529.0,1508,485,4.6118,191700
-117.96,34.06,34,2226,381.0,1464,365,4.4102,183200
-117.96,34.06,31,2017,462.0,1462,457,2.067,167300
-117.97,34.05,33,1452,268.0,1274,278,3.6563,162700
